"19397,""51"",""angluzelles-et-courcelles"",""ANGLUZELLES-ET-COURCELLES"",""angluzelles et courcelles"",""Angluzelles-et-Courcelles"",""A524242326242"",""ANKLSLSTKRSLS"",""51230"",""010"",""51010"",""2"",""13"",""6"",""138"",""142"",""100"",""10"",""13.7"",""3.88333"",""48.6667"",""1714"",""54066"",""+35246"",""483933"",""83"",""112"""
"19398,""51"",""oger"",""OGER"",""oger"",""Oger"",""O260"",""OJR"",""51190"",""411"",""51411"",""2"",""02"",""6"",""575"",""554"",""600"",""38"",""15.06"",""4.01667"",""48.95"",""1862"",""54398"",""+40044"",""485728"",""96"",""246"""
"19399,""51"",""coole"",""COOLE"",""coole"",""Coole"",""C400"",""KL"",""51320"",""167"",""51167"",""4"",""26"",""6"",""141"",""156"",""100"",""4"",""29.92"",""4.4"",""48.7333"",""2284"",""54157"",""+42333"",""484428"",""135"",""228"""
"19400,""51"",""magenta"",""MAGENTA"",""magenta"",""Magenta"",""M253"",""MJNT"",""51200"",""663"",""51663"",""2"",""03"",""6"",""1749"",""1918"",""1800"",""1803"",""0.97"",""3.96667"",""49.05"",""1810"",""54502"",""+35755"",""490308"",""68"",""70"""
"19401,""51"",""bussy-le-chateau"",""BUSSY-LE-CHATEAU"",""bussy le chateau"",""Bussy-le-Château"",""B2423"",""BSLXT"",""51600"",""097"",""51097"",""1"",""27"",""6"",""164"",""179"",""200"",""6"",""23.93"",""4.55"",""49.0667"",""2450"",""54515"",""+43229"",""490348"",""129"",""180"""
"19402,""51"",""champigny-51"",""CHAMPIGNY"",""champigny"",""Champigny"",""C5125"",""XMPKN"",""51370"",""118"",""51118"",""3"",""41"",""6"",""1345"",""944"",""1300"",""299"",""4.49"",""3.96667"",""49.2667"",""1816"",""54741"",""+35817"",""491602"",""71"",""113"""
"19403,""51"",""neuville-aux-larris"",""LA NEUVILLE-AUX-LARRIS"",""la neuville aux larris"",""La Neuville-aux-Larris"",""L5142462"",""LNFLKSLRS"",""51480"",""398"",""51398"",""3"",""07"",""6"",""157"",""162"",""200"",""95"",""1.64"",""3.83333"",""49.15"",""1673"",""54604"",""+35032"",""490835"",""200"",""246"""
"19404,""51"",""saint-mard-sur-le-mont"",""SAINT-MARD-SUR-LE-MONT"",""saint mard sur le mont"",""Saint-Mard-sur-le-Mont"",""S5356326453"",""SNTMRTSRLMNT"",""51330"",""500"",""51500"",""5"",""08"",""6"",""124"",""104"",""100"",""9"",""13.69"",""4.85"",""48.9167"",""2791"",""54358"",""+45053"",""485518"",""150"",""198"""
"24219,""61"",""neuilly-sur-eure"",""NEUILLY-SUR-EURE"",""neuilly sur eure"",""Neuilly-sur-Eure"",""N426"",""NLSRR"",""61290"",""305"",""61305"",""3"",""19"",""6"",""592"",""501"",""500"",""27"",""21.47"",""0.916667"",""48.5333"",""-1592"",""53936"",""+05412"",""483231"",""207"",""283"""
"24220,""61"",""hermitiere"",""L'HERMITIERE"",""l hermitiere"",""L'Hermitière"",""L6536"",""LHRMTR"",""61260"",""204"",""61204"",""3"",""32"",""6"",""266"",""276"",""300"",""31"",""8.34"",""0.65"",""48.2833"",""-1880"",""53647"",""+03841"",""481655"",""105"",""209"""
"24221,""61"",""ginai"",""GINAI"",""ginai"",""Ginai"",""G500"",""JN"",""61310"",""190"",""61190"",""2"",""12"",""6"",""79"",""87"",""100"",""8"",""9.25"",""0.217222"",""48.7473"",""-2355"",""54164"",""+01302"",""484450"",""182"",""268"""
"24222,""61"",""foret-auvray"",""LA FORET-AUVRAY"",""la foret auvray"",""La Forêt-Auvray"",""L16316"",""LFRTFR"",""61210"",""174"",""61174"",""2"",""29"",""6"",""201"",""183"",""200"",""18"",""10.96"",""-0.333333"",""48.8167"",""-2976"",""54235"",""-02032"",""484842"",""65"",""251"""
"24223,""61"",""crulai"",""CRULAI"",""crulai"",""Crulai"",""C640"",""KRL"",""61300"",""140"",""61140"",""3"",""18"",""6"",""941"",""782"",""900"",""41"",""22.5"",""0.666667"",""48.7"",""-1855"",""54117"",""+03960"",""484218"",""204"",""264"""
"24224,""61"",""sainte-honorine-la-guillaume"",""SAINTE-HONORINE-LA-GUILLAUME"",""sainte honorine la guillaume"",""Sainte-Honorine-la-Guillaume"",""S535654245"",""SNTHNRNLKLM"",""61210"",""408"",""61408"",""2"",""29"",""6"",""362"",""330"",""400"",""24"",""14.87"",""-0.383333"",""48.7833"",""-3017"",""54201"",""-02245"",""484651"",""124"",""276"""
"24225,""61"",""baroche-sous-luce"",""LA BAROCHE-SOUS-LUCE"",""la baroche sous luce"",""La Baroche-sous-Lucé"",""L16242"",""LBRXSSLS"",""61330"",""025"",""61025"",""1"",""17"",""6"",""391"",""433"",""400"",""17"",""22.18"",""-0.583333"",""48.5333"",""-3239"",""53936"",""-03444"",""483233"",""117"",""238"""
"24226,""61"",""avernes-sous-exmes"",""AVERNES-SOUS-EXMES"",""avernes sous exmes"",""Avernes-sous-Exmes"",""A165252"",""AFRNSSSKSMS"",""61310"",""019"",""61019"",""2"",""12"",""6"",""72"",""76"",""100"",""10"",""7.03"",""0.216667"",""48.8"",""-2370"",""54210"",""+01214"",""484720"",""129"",""277"""
"24227,""61"",""saint-georges-des-groseillers"",""SAINT-GEORGES-DES-GROSEILLERS"",""saint georges des groseillers"",""Saint-Georges-des-Groseillers"",""S532623262462"",""SNTJRJSTSKRSLRS"",""61100"",""391"",""61391"",""2"",""15"",""6"",""3270"",""3259"",""3200"",""463"",""7.06"",""-0.573333"",""48.7703"",""-3233"",""54189"",""-03424"",""484613"",""172"",""276"""
"24228,""61"",""villebadin"",""VILLEBADIN"",""villebadin"",""Villebadin"",""V4135"",""FLBTN"",""61310"",""504"",""61504"",""2"",""12"",""6"",""138"",""134"",""100"",""10"",""12.93"",""0.166667"",""48.7833"",""-2425"",""54199"",""+00916"",""484645"",""112"",""230"""
"24229,""61"",""saint-aubin-de-bonneval"",""SAINT-AUBIN-DE-BONNEVAL"",""saint aubin de bonneval"",""Saint-Aubin-de-Bonneval"",""S531531514"",""SNTBNTBNFL"",""61470"",""366"",""61366"",""2"",""36"",""6"",""154"",""147"",""200"",""13"",""11.67"",""0.383333"",""48.9333"",""-2174"",""54379"",""+02246"",""485627"",""153"",""234"""
"24230,""61"",""larre-61"",""LARRE"",""larre"",""Larré"",""L600"",""LR"",""61250"",""224"",""61224"",""1"",""38"",""6"",""416"",""383"",""400"",""73"",""5.67"",""0.166667"",""48.5"",""-2413"",""53883"",""+00952"",""482941"",""140"",""166"""
"24231,""61"",""montreuil-la-cambe"",""MONTREUIL-LA-CAMBE"",""montreuil la cambe"",""Montreuil-la-Cambe"",""M364251"",""MNTRLLKM"",""61160"",""291"",""61291"",""2"",""35"",""6"",""82"",""79"",""100"",""8"",""9.57"",""0.033333"",""48.8833"",""-2540"",""54315"",""+00300"",""485259"",""74"",""260"""
"24232,""61"",""bourg-saint-leonard"",""LE BOURG-SAINT-LEONARD"",""le bourg saint leonard"",""Le Bourg-Saint-Léonard"",""L162534563"",""LBRKSNTLNRT"",""61310"",""057"",""61057"",""2"",""12"",""6"",""432"",""384"",""400"",""46"",""9.25"",""0.105278"",""48.7603"",""-2479"",""54178"",""+00619"",""484537"",""113"",""226"""
"24233,""61"",""aubry-en-exmes"",""AUBRY-EN-EXMES"",""aubry en exmes"",""Aubry-en-Exmes"",""A165252"",""ABRNKSMS"",""61160"",""009"",""61009"",""2"",""35"",""6"",""300"",""243"",""300"",""31"",""9.6"",""0.083333"",""48.8"",""-2521"",""54214"",""+00404"",""484733"",""89"",""220"""
"24234,""61"",""ferte-frenel"",""LA FERTE-FRENEL"",""la ferte frenel"",""La Ferté-Frênel"",""L1631654"",""LFRTFRNL"",""61550"",""167"",""61167"",""2"",""13"",""5"",""693"",""715"",""700"",""90"",""7.7"",""0.5"",""48.8333"",""-2028"",""54268"",""+03039"",""485030"",""246"",""286"""
"24235,""61"",""ronai"",""RONAI"",""ronai"",""Rônai"",""R500"",""RN"",""61160"",""352"",""61352"",""2"",""29"",""6"",""159"",""138"",""200"",""29"",""5.4"",""-0.133333"",""48.8167"",""-2748"",""54237"",""-00811"",""484848"",""194"",""260"""
"24236,""61"",""saint-ouen-sur-iton"",""SAINT-OUEN-SUR-ITON"",""saint ouen sur iton"",""Saint-Ouen-sur-Iton"",""S5352635"",""SNTNSRTN"",""61300"",""440"",""61440"",""3"",""18"",""6"",""920"",""827"",""900"",""64"",""14.19"",""0.7"",""48.7333"",""-1824"",""54151"",""+04140"",""484407"",""198"",""266"""
"24237,""61"",""passais"",""PASSAIS"",""passais"",""Passais"",""P200"",""PSS"",""61350"",""324"",""61324"",""1"",""27"",""5"",""802"",""889"",""800"",""48"",""16.68"",""-0.7575"",""48.5187"",""-3438"",""53910"",""-04527"",""483107"",""143"",""207"""
"24238,""61"",""geneslay"",""GENESLAY"",""geneslay"",""Geneslay"",""G524"",""JNSL"",""61140"",""186"",""61186"",""1"",""17"",""6"",""280"",""209"",""300"",""33"",""8.34"",""-0.483333"",""48.5167"",""-3131"",""53901"",""-02853"",""483040"",""112"",""146"""
"24239,""61"",""fresnaie-fayel"",""LA FRESNAIE-FAYEL"",""la fresnaie fayel"",""La Fresnaie-Fayel"",""L162514"",""LFRSNFYL"",""61230"",""178"",""61178"",""2"",""16"",""6"",""54"",""49"",""100"",""10"",""5.09"",""0.233333"",""48.8333"",""-2348"",""54254"",""+01323"",""484943"",""150"",""269"""
"24240,""61"",""aunay-les-bois"",""AUNAY-LES-BOIS"",""aunay les bois"",""Aunay-les-Bois"",""A54212"",""ANLSBS"",""61500"",""013"",""61013"",""1"",""20"",""6"",""175"",""144"",""200"",""20"",""8.53"",""0.3"",""48.55"",""-2272"",""53938"",""+01730"",""483237"",""147"",""203"""
"24241,""61"",""vidai"",""VIDAI"",""vidai"",""Vidai"",""V300"",""FT"",""61360"",""502"",""61502"",""3"",""28"",""6"",""78"",""62"",""100"",""50"",""1.55"",""0.383333"",""48.45"",""-2175"",""53843"",""+02245"",""482732"",""144"",""158"""
"24242,""61"",""chapelle-viel"",""LA CHAPELLE-VIEL"",""la chapelle viel"",""La Chapelle-Viel"",""L21414"",""LXPLFL"",""61270"",""100"",""61100"",""3"",""25"",""6"",""284"",""243"",""300"",""24"",""11.79"",""0.616667"",""48.7"",""-1910"",""54115"",""+03702"",""484213"",""209"",""274"""
"24243,""61"",""menus"",""LES MENUS"",""les menus"",""Menus"",""L252"",""LSMNS"",""61290"",""274"",""61274"",""3"",""19"",""6"",""197"",""148"",""200"",""16"",""11.81"",""0.933333"",""48.5167"",""-1558"",""53916"",""+05603"",""483127"",""198"",""229"""
"24244,""61"",""sainte-scolasse-sur-sarthe"",""SAINTE-SCOLASSE-SUR-SARTHE"",""sainte scolasse sur sarthe"",""Sainte-Scolasse-sur-Sarthe"",""S532426263"",""SNTSKLSSRSR0"",""61170"",""454"",""61454"",""1"",""09"",""6"",""550"",""539"",""600"",""39"",""13.88"",""0.4"",""48.5833"",""-2160"",""53975"",""+02332"",""483439"",""158"",""221"""
"24245,""61"",""faverolles-61"",""FAVEROLLES"",""faverolles"",""Faverolles"",""F642"",""FFRLS"",""61600"",""158"",""61158"",""2"",""07"",""6"",""146"",""140"",""100"",""13"",""10.57"",""-0.3"",""48.6667"",""-2927"",""54075"",""-01752"",""484004"",""206"",""267"""
"24246,""61"",""ferriere-aux-etangs"",""LA FERRIERE-AUX-ETANGS"",""la ferriere aux etangs"",""La Ferrière-aux-Étangs"",""L162352"",""LFRRKSTNKS"",""61450"",""163"",""61163"",""2"",""22"",""6"",""1547"",""1643"",""1600"",""141"",""10.93"",""-0.533333"",""48.6667"",""-3173"",""54070"",""-03108"",""483946"",""187"",""312"""
"24247,""61"",""sentilly"",""SENTILLY"",""sentilly"",""Sentilly"",""S534"",""SNTL"",""61150"",""468"",""61468"",""2"",""11"",""6"",""139"",""139"",""100"",""17"",""7.73"",""-0.116667"",""48.7667"",""-2724"",""54185"",""-00656"",""484558"",""170"",""241"""
"24248,""61"",""beauchene-61"",""BEAUCHENE"",""beauchene"",""Beauchêne"",""B250"",""BXN"",""61800"",""031"",""61031"",""2"",""33"",""6"",""246"",""207"",""200"",""23"",""10.42"",""-0.716667"",""48.6833"",""-3401"",""54088"",""-04327"",""484045"",""147"",""277"""
"24249,""61"",""urou-et-crennes"",""UROU-ET-CRENNES"",""urou et crennes"",""Urou-et-Crennes"",""U632652"",""URTKRNS"",""61200"",""496"",""61496"",""2"",""03"",""6"",""792"",""661"",""700"",""112"",""7.03"",""0.016667"",""48.75"",""-2580"",""54164"",""+00051"",""484450"",""155"",""225"""
"24250,""61"",""bazoches-au-houlme"",""BAZOCHES-AU-HOULME"",""bazoches au houlme"",""Bazoches-au-Houlme"",""B245"",""BSXSHLM"",""61210"",""028"",""61028"",""2"",""29"",""6"",""462"",""335"",""400"",""16"",""28.64"",""-0.233333"",""48.8167"",""-2863"",""54242"",""-01426"",""484903"",""90"",""230"""
"29378,""71"",""guiche-71"",""LA GUICHE"",""la guiche"",""La Guiche"",""L200"",""LKX"",""71220"",""231"",""71231"",""3"",""21"",""5"",""618"",""645"",""600"",""22"",""27.77"",""4.45"",""46.55"",""2349"",""51717"",""+42704"",""463241"",""332"",""469"""
"29379,""71"",""fleurville"",""FLEURVILLE"",""fleurville"",""Fleurville"",""F4614"",""FLRFL"",""71260"",""591"",""71591"",""5"",""25"",""6"",""478"",""471"",""500"",""122"",""3.91"",""4.88333"",""46.45"",""2827"",""51605"",""+45250"",""462641"",""168"",""205"""
"29380,""71"",""charmoy-71"",""CHARMOY"",""charmoy"",""Charmoy"",""C650"",""XRM"",""71710"",""103"",""71103"",""1"",""32"",""6"",""271"",""279"",""300"",""6"",""39.54"",""4.33306"",""46.7562"",""2218"",""51951"",""+41959"",""464522"",""295"",""643"""
"29381,""71"",""trivy"",""TRIVY"",""trivy"",""Trivy"",""T610"",""TRF"",""71520"",""547"",""71547"",""5"",""29"",""6"",""272"",""241"",""300"",""23"",""11.64"",""4.5"",""46.3833"",""2395"",""51540"",""+42932"",""462311"",""318"",""511"""
"29382,""71"",""saint-igny-de-roche"",""SAINT-IGNY-DE-ROCHE"",""saint igny de roche"",""Saint-Igny-de-Roche"",""S5325362"",""SNTKNTRX"",""71170"",""428"",""71428"",""3"",""10"",""6"",""730"",""578"",""700"",""91"",""7.94"",""4.3"",""46.1833"",""2177"",""51324"",""+41745"",""461130"",""339"",""520"""
"29383,""71"",""anglure-sous-dun"",""ANGLURE-SOUS-DUN"",""anglure sous dun"",""Anglure-sous-Dun"",""A5246235"",""ANKLRSSTN"",""71170"",""008"",""71008"",""3"",""10"",""6"",""170"",""148"",""200"",""24"",""7"",""4.36667"",""46.2333"",""2249"",""51370"",""+42138"",""461357"",""373"",""601"""
"29384,""71"",""saint-marcelin-de-cray"",""SAINT-MARCELIN-DE-CRAY"",""saint marcelin de cray"",""Saint-Marcelin-de-Cray"",""S5356245326"",""SNTMRSLNTKR"",""71460"",""446"",""71446"",""3"",""21"",""6"",""182"",""140"",""200"",""13"",""13.58"",""4.53333"",""46.5667"",""2439"",""51732"",""+43153"",""463332"",""218"",""445"""
"29385,""71"",""alleriot"",""ALLERIOT"",""alleriot"",""Allériot"",""A463"",""ALRT"",""71380"",""004"",""71004"",""2"",""45"",""6"",""979"",""812"",""900"",""72"",""13.46"",""4.95"",""46.8167"",""2897"",""52016"",""+45639"",""464852"",""173"",""214"""
"29386,""71"",""solutre-pouilly"",""SOLUTRE-POUILLY"",""solutre pouilly"",""Solutré-Pouilly"",""S43614"",""SLTRPL"",""71960"",""526"",""71526"",""5"",""27"",""6"",""370"",""424"",""400"",""60"",""6.16"",""4.71667"",""46.3"",""2654"",""51441"",""+44330"",""461748"",""208"",""530"""
"29387,""71"",""mailly"",""MAILLY"",""mailly"",""Mailly"",""M400"",""ML"",""71340"",""271"",""71271"",""3"",""46"",""6"",""153"",""175"",""200"",""27"",""5.47"",""4.11667"",""46.2167"",""1975"",""51358"",""+40652"",""461320"",""316"",""460"""
"29388,""71"",""remigny-71"",""REMIGNY"",""remigny"",""Remigny"",""R525"",""RMKN"",""71150"",""369"",""71369"",""2"",""05"",""6"",""440"",""398"",""400"",""179"",""2.45"",""4.71667"",""46.9"",""2651"",""52121"",""+44322"",""465430"",""208"",""340"""
"29389,""71"",""saint-symphorien-des-bois"",""SAINT-SYMPHORIEN-DES-BOIS"",""saint symphorien des bois"",""Saint-Symphorien-des-Bois"",""S53251653212"",""SNTSMFRNTSBS"",""71800"",""483"",""71483"",""3"",""11"",""6"",""409"",""409"",""400"",""38"",""10.65"",""4.28333"",""46.3333"",""2163"",""51482"",""+41701"",""462002"",""365"",""462"""
"29390,""71"",""saint-julien-sur-dheune"",""SAINT-JULIEN-SUR-DHEUNE"",""saint julien sur dheune"",""Saint-Julien-sur-Dheune"",""S532452635"",""SNTJLNSRTHN"",""71210"",""435"",""71435"",""2"",""33"",""6"",""248"",""218"",""200"",""46"",""5.32"",""4.53333"",""46.7667"",""2454"",""51970"",""+43242"",""464623"",""252"",""367"""
"29391,""71"",""ceron"",""CERON"",""ceron"",""Céron"",""C650"",""SRN"",""71110"",""071"",""71071"",""3"",""28"",""6"",""287"",""272"",""300"",""12"",""23.53"",""3.93333"",""46.2833"",""1786"",""51425"",""+35638"",""461657"",""247"",""333"""
"29392,""71"",""perrecy-les-forges"",""PERRECY-LES-FORGES"",""perrecy les forges"",""Perrecy-les-Forges"",""P6242162"",""PRSLSFRJS"",""71420"",""346"",""71346"",""3"",""48"",""6"",""1746"",""1825"",""1700"",""51"",""33.82"",""4.2"",""46.6167"",""2087"",""51794"",""+41253"",""463653"",""264"",""353"""
"29393,""71"",""davaye"",""DAVAYE"",""davaye"",""Davayé"",""D100"",""TFY"",""71960"",""169"",""71169"",""5"",""27"",""6"",""679"",""616"",""700"",""162"",""4.17"",""4.73333"",""46.3"",""2676"",""51446"",""+44442"",""461804"",""185"",""325"""
"29394,""71"",""charbonnat"",""CHARBONNAT"",""charbonnat"",""Charbonnat"",""C6153"",""XRBNT"",""71320"",""098"",""71098"",""1"",""30"",""6"",""239"",""251"",""200"",""10"",""22.23"",""4.11667"",""46.7833"",""1976"",""51988"",""+40654"",""464720"",""257"",""472"""
"29395,""71"",""saint-eusebe-71"",""SAINT-EUSEBE"",""saint eusebe"",""Saint-Eusèbe"",""S5321"",""SNTSB"",""71210"",""412"",""71412"",""2"",""33"",""6"",""1092"",""1064"",""1100"",""51"",""21.21"",""4.46667"",""46.7167"",""2361"",""51904"",""+42741"",""464249"",""284"",""401"""
"29396,""71"",""saint-marcel-71"",""SAINT-MARCEL"",""saint marcel"",""Saint-Marcel"",""S535624"",""SNTMRSL"",""71380"",""445"",""71445"",""2"",""07"",""6"",""5812"",""4703"",""5800"",""571"",""10.17"",""4.9"",""46.7833"",""2836"",""51973"",""+45322"",""464632"",""172"",""194"""
"29397,""71"",""diconne"",""DICONNE"",""diconne"",""Diconne"",""D250"",""TKN"",""71330"",""175"",""71175"",""4"",""42"",""6"",""334"",""215"",""300"",""20"",""15.94"",""5.13333"",""46.7667"",""3108"",""51971"",""+50803"",""464626"",""188"",""215"""
"29398,""71"",""vitry-en-charollais"",""VITRY-EN-CHAROLLAIS"",""vitry en charollais"",""Vitry-en-Charollais"",""V3652642"",""FTRNXRLS"",""71600"",""588"",""71588"",""3"",""38"",""6"",""1117"",""962"",""1100"",""52"",""21.24"",""4.05953"",""46.4548"",""1913"",""51616"",""+40329"",""462716"",""229"",""277"""
"29399,""71"",""menetreuil"",""MENETREUIL"",""menetreuil"",""Ménetreuil"",""M364"",""MNTRL"",""71470"",""293"",""71293"",""4"",""34"",""6"",""390"",""338"",""400"",""25"",""15.04"",""5.1"",""46.5833"",""3084"",""51759"",""+50644"",""463458"",""174"",""203"""
"29400,""71"",""clayette"",""LA CLAYETTE"",""la clayette"",""La Clayette"",""L243"",""LKLYT"",""71800"",""133"",""71133"",""3"",""11"",""5"",""1884"",""2069"",""1900"",""603"",""3.12"",""4.3"",""46.2833"",""2187"",""51433"",""+41817"",""461723"",""336"",""437"""
"29401,""71"",""clux"",""CLUX"",""clux"",""Clux"",""C420"",""KLKS"",""71270"",""138"",""71138"",""2"",""51"",""6"",""110"",""104"",""100"",""13"",""8.01"",""5.18333"",""46.95"",""3171"",""52175"",""+51127"",""465727"",""176"",""195"""
"29402,""71"",""santilly-71"",""SANTILLY"",""santilly"",""Santilly"",""S534"",""SNTL"",""71460"",""498"",""71498"",""2"",""04"",""6"",""141"",""107"",""100"",""19"",""7.22"",""4.7"",""46.6167"",""2620"",""51794"",""+44141"",""463653"",""187"",""295"""
"29403,""71"",""saint-mard-de-vaux"",""SAINT-MARD-DE-VAUX"",""saint mard de vaux"",""Saint-Mard-de-Vaux"",""S5356312"",""SNTMRTTFKS"",""71640"",""447"",""71447"",""2"",""19"",""6"",""279"",""242"",""300"",""42"",""6.63"",""4.68333"",""46.8167"",""2608"",""52014"",""+44102"",""464845"",""249"",""502"""
"29404,""71"",""brion-71"",""BRION"",""brion"",""Brion"",""B650"",""BRN"",""71190"",""062"",""71062"",""1"",""30"",""6"",""348"",""372"",""300"",""21"",""16.57"",""4.20833"",""46.9083"",""2101"",""52121"",""+41339"",""465433"",""279"",""654"""
"29405,""71"",""mazille"",""MAZILLE"",""mazille"",""Mazille"",""M240"",""MSL"",""71250"",""290"",""71290"",""5"",""12"",""6"",""399"",""376"",""400"",""42"",""9.48"",""4.6"",""46.3833"",""2516"",""51547"",""+43605"",""462332"",""252"",""476"""
"29406,""71"",""vire-71"",""VIRE"",""vire"",""Vire"",""V600"",""FR"",""71260"",""584"",""71584"",""5"",""25"",""6"",""1104"",""959"",""1100"",""97"",""11.28"",""4.83333"",""46.45"",""2785"",""51610"",""+45035"",""462658"",""177"",""441"""
"29407,""71"",""epervans"",""EPERVANS"",""epervans"",""Épervans"",""E16152"",""EPRFNS"",""71380"",""189"",""71189"",""2"",""07"",""6"",""1616"",""1464"",""1600"",""129"",""12.5"",""4.9"",""46.75"",""2850"",""51945"",""+45407"",""464502"",""170"",""197"""
"29408,""71"",""toulon-sur-arroux"",""TOULON-SUR-ARROUX"",""toulon sur arroux"",""Toulon-sur-Arroux"",""T45262"",""TLNSRRKS"",""71320"",""542"",""71542"",""3"",""48"",""5"",""1618"",""1631"",""1600"",""36"",""43.73"",""4.13333"",""46.6833"",""2001"",""51881"",""+40816"",""464135"",""245"",""391"""
"29409,""71"",""saint-gengoux-le-national"",""SAINT-GENGOUX-LE-NATIONAL"",""saint gengoux le national"",""Saint-Gengoux-le-National"",""S5325245354"",""SNTJNKKSLNXNL"",""71460"",""417"",""71417"",""5"",""41"",""5"",""1049"",""1050"",""1100"",""112"",""9.36"",""4.65"",""46.6167"",""2585"",""51793"",""+43948"",""463650"",""193"",""390"""
"29410,""71"",""sainte-helene-71"",""SAINTE-HELENE"",""sainte helene"",""Sainte-Hélène"",""S5345"",""SNTHLN"",""71390"",""426"",""71426"",""2"",""04"",""6"",""450"",""401"",""400"",""31"",""14.27"",""4.65"",""46.75"",""2563"",""51952"",""+43837"",""464524"",""282"",""496"""
"29411,""71"",""morey"",""MOREY"",""morey"",""Morey"",""M600"",""MR"",""71510"",""321"",""71321"",""2"",""19"",""6"",""201"",""156"",""200"",""15"",""13.32"",""4.6"",""46.8"",""2517"",""52000"",""+43606"",""464801"",""242"",""438"""
"29412,""71"",""buxy"",""BUXY"",""buxy"",""Buxy"",""B200"",""BKS"",""71390"",""070"",""71070"",""2"",""04"",""5"",""2182"",""2097"",""2200"",""183"",""11.92"",""4.68333"",""46.7167"",""2622"",""51902"",""+44148"",""464242"",""186"",""428"""
"29413,""71"",""ciry-le-noble"",""CIRY-LE-NOBLE"",""ciry le noble"",""Ciry-le-Noble"",""C64514"",""SRLNBL"",""71420"",""132"",""71132"",""3"",""48"",""6"",""2380"",""2474"",""2400"",""71"",""33.07"",""4.3"",""46.6"",""2182"",""51784"",""+41802"",""463619"",""262"",""422"""
"29414,""71"",""authumes"",""AUTHUMES"",""authumes"",""Authumes"",""A352"",""A0MS"",""71270"",""013"",""71013"",""4"",""39"",""6"",""253"",""199"",""200"",""19"",""12.88"",""5.3"",""46.8833"",""3296"",""52100"",""+51810"",""465323"",""180"",""213"""
"29415,""71"",""bey-71"",""BEY"",""bey"",""Bey"",""B000"",""B"",""71620"",""033"",""71033"",""2"",""45"",""6"",""796"",""633"",""800"",""89"",""8.92"",""4.96667"",""46.8167"",""2919"",""52024"",""+45749"",""464916"",""174"",""206"""
"30729,""76"",""pissy-poville"",""PISSY-POVILLE"",""pissy poville"",""Pissy-Pôville"",""P214"",""PSPFL"",""76360"",""503"",""76503"",""3"",""66"",""6"",""1277"",""1259"",""1300"",""113"",""11.26"",""1"",""49.5333"",""-1493"",""55032"",""+05935"",""493143"",""47"",""144"""
"30730,""76"",""quievrecourt"",""QUIEVRECOURT"",""quievrecourt"",""Quièvrecourt"",""Q16263"",""KFRKRT"",""76270"",""516"",""76516"",""1"",""38"",""6"",""459"",""419"",""400"",""114"",""4.02"",""1.41667"",""49.7333"",""-1016"",""55260"",""+12520"",""494401"",""69"",""139"""
"30731,""76"",""cerlangue"",""LA CERLANGUE"",""la cerlangue"",""La Cerlangue"",""L26452"",""LSRLNK"",""76430"",""169"",""76169"",""2"",""48"",""6"",""1290"",""1108"",""1200"",""46"",""27.93"",""0.416667"",""49.5"",""-2136"",""55008"",""+02450"",""493024"",""0"",""127"""
"30732,""76"",""rieux-76"",""RIEUX"",""rieux"",""Rieux"",""R200"",""RKS"",""76340"",""528"",""76528"",""1"",""05"",""6"",""632"",""576"",""600"",""89"",""7.09"",""1.58333"",""49.9333"",""-839"",""55484"",""+13452"",""495607"",""61"",""209"""
"30733,""76"",""harfleur"",""HARFLEUR"",""harfleur"",""Harfleur"",""H6146"",""HRFLR"",""76700"",""341"",""76341"",""2"",""63"",""6"",""8158"",""8524"",""8100"",""1937"",""4.21"",""0.2"",""49.5"",""-2376"",""55007"",""+01153"",""493024"",""0"",""89"""
"30734,""76"",""ingouville"",""INGOUVILLE"",""ingouville"",""Ingouville"",""I5214"",""INKFL"",""76460"",""375"",""76375"",""1"",""50"",""6"",""248"",""259"",""300"",""31"",""7.91"",""0.683333"",""49.8333"",""-1833"",""55378"",""+04113"",""495023"",""0"",""81"""
"30735,""76"",""saint-crespin"",""SAINT-CRESPIN"",""saint crespin"",""Saint-Crespin"",""S5326215"",""SNTKRSPN"",""76590"",""570"",""76570"",""1"",""35"",""6"",""284"",""284"",""300"",""44"",""6.35"",""1.11667"",""49.7833"",""-1361"",""55314"",""+10641"",""494658"",""61"",""143"""
"30736,""76"",""greuville"",""GREUVILLE"",""greuville"",""Greuville"",""G614"",""KRFL"",""76810"",""327"",""76327"",""1"",""03"",""6"",""370"",""315"",""400"",""124"",""2.96"",""0.916667"",""49.8167"",""-1583"",""55343"",""+05442"",""494830"",""88"",""109"""
"30737,""76"",""nolleval"",""NOLLEVAL"",""nolleval"",""Nolléval"",""N414"",""NLFL"",""76780"",""469"",""76469"",""1"",""01"",""6"",""433"",""308"",""400"",""43"",""9.93"",""1.48333"",""49.5"",""-950"",""54993"",""+12853"",""492938"",""71"",""206"""
"30738,""76"",""canouville"",""CANOUVILLE"",""canouville"",""Canouville"",""C514"",""KNFL"",""76450"",""156"",""76156"",""1"",""09"",""6"",""321"",""247"",""300"",""71"",""4.49"",""0.6"",""49.8"",""-1929"",""55340"",""+03603"",""494821"",""27"",""106"""
